shot_num,distance_to_goal,play_pattern,duration,shot_speed,angle_to_goal,players_between_goal,players_within_1,players_within_5,players_within_10,opponents_within_5,teammates_within_5,shot_taker_type,shot_technique,shot_body_part,goalkeeper_in_the_way,one_on_one,pass_length,pass_angle,pass_speed,goal
19404,18.027756377319946,Open Play,0.998023,18.063467853265852,0.5317240672588056,3,0,1,5,1,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
19405,16.76305461424021,Open Play,0.0305,549.6083480078757,0.5123894603107377,1,0,3,11,1,2,defender,Half Volley,Right Foot,1,0,-1.0,-1.0,-1.0,0
19406,14.866068747318506,Open Play,1.237444,12.013528488819297,0.982793723247329,2,0,2,4,2,0,forward,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,1
19407,23.53720459187964,Open Play,0.5406,43.539039200665265,0.372987721800061,2,0,1,4,1,0,midfield,Normal,Left Foot,1,0,6.0827627,2.976444,6.619613157360125,0
19408,9.219544457292887,Open Play,0.7736,11.917715172302078,0.27829965900511133,5,0,4,13,3,1,defender,Normal,Head,1,0,45.54119,1.7251151,20.932703689530612,0
19409,9.219544457292887,Open Play,0.877182,10.510412271675532,0.21866894587394195,1,0,6,11,5,1,forward,Normal,Head,1,0,36.359318,1.0209432,14.546636497457767,0
19410,23.706539182259394,Open Play,1.0081,23.516059103520874,0.3217505543966422,2,0,2,2,2,0,forward,Normal,Right Foot,1,0,23.853722,0.9944211,12.222729954520668,0
19411,25.238858928247925,Open Play,0.913548,27.627293725395845,1.0603080048781208,0,0,1,1,1,0,midfield,Normal,Right Foot,0,0,16.27882,0.8288491,8.266780722024444,0
19412,11.40175425099138,Open Play,0.4883,23.349896070021256,0.09065988720074511,6,0,5,13,3,2,midfield,Normal,Head,1,0,34.928497,1.801887,15.496228213463159,0
19413,19.6468827043885,Open Play,0.0784,250.59799367842476,0.05258306161094172,2,0,1,4,1,0,midfield,Half Volley,Right Foot,1,0,-1.0,-1.0,-1.0,0
19414,6.4031242374328485,Open Play,0.878218,7.291041902389667,1.1525719972156676,4,0,7,11,5,2,defender,Normal,Head,1,0,47.169907,1.6556981,26.76003044209623,0
19415,12.36931687685298,Open Play,0.119,103.94383930128556,0.5280744484263596,6,0,3,11,3,0,defender,Normal,Head,1,0,42.44997,1.8329161,25.39329458251017,0
19416,13.601470508735444,Open Play,0.5739,23.700070585006873,0.0,3,0,1,3,1,0,forward,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
19417,27.294688127912362,Open Play,0.7106,38.41076291572244,0.6162969373960713,1,0,2,4,1,1,defender,Normal,Right Foot,1,0,20.22375,1.7196863,8.874736008494246,0
19418,27.51363298439521,Open Play,0.839586,32.770476144665594,0.4636476090008061,1,0,1,5,1,0,forward,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
19419,29.154759474226502,Open Play,0.69024,42.238582919312854,0.4145068745847859,3,0,1,3,1,0,midfield,Normal,Right Foot,1,0,22.472204,2.5782764,15.268974649496405,0
19420,33.1058907144937,Open Play,0.940646,35.19484557898901,0.3217505543966422,1,0,1,3,1,0,forward,Normal,Right Foot,1,0,18.439089,0.7086263,13.740528823812062,0
19421,30.066592756745816,Open Play,1.437288,20.918975707544917,0.06656816377582381,3,0,0,2,0,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
19422,38.07886552931954,Open Play,1.346315,28.283771278875705,0.1343214419529685,1,0,1,3,0,1,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
19423,10.816653826391969,Open Play,1.301548,8.31060692835913,0.21866894587394195,3,0,2,12,1,1,forward,Normal,Head,1,0,33.37664,1.7211678,16.142696138787613,0
19424,5.0,Open Play,1.365625,3.6613272311212812,1.0516502125483738,2,0,4,7,3,1,forward,Normal,Head,1,0,22.472204,1.00748,17.81678582015314,1
19425,12.727922061357855,Open Play,0.614145,20.724620507140585,0.507098504392337,1,0,2,4,2,0,midfield,Normal,Left Foot,1,0,19.849434,0.7140907,16.477645581274224,0
19426,15.0,Open Play,0.359735,41.697360557076735,0.8253768505207384,2,0,4,5,4,0,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
19427,21.93171219946131,Open Play,0.664046,33.02739900467936,0.9272952180016122,1,0,1,1,1,0,forward,Normal,Right Foot,1,0,39.92493,0.3851575,17.984567054446714,0
19428,18.601075237738275,Open Play,0.4318,43.07798804478526,0.7853981633974483,1,0,2,2,2,0,midfield,Normal,Right Foot,1,0,26.400757,0.65107673,14.502125854454562,0
19429,14.142135623730951,Open Play,1.086108,13.020929432184415,0.5404195002705842,1,0,1,1,1,0,defender,Normal,Head,1,0,37.01351,0.67052156,20.697978012591797,0
19430,27.51363298439521,Open Play,1.145,24.029373785498,1.1824776086224307,1,0,2,4,2,0,midfield,Normal,Right Foot,1,0,8.062258,1.4464413,18.843302563697648,0
19431,12.369316876852979,Open Play,0.2324,53.22425506391127,1.2686511032554593,1,0,1,4,1,0,forward,Overhead Kick,Left Foot,1,0,-1.0,-1.0,-1.0,0
19432,28.837649002649297,Open Play,0.8222,35.07376429414899,0.014034166267092255,1,0,1,5,1,0,midfield,Normal,Right Foot,1,0,11.601724,1.5535567,14.028415423424144,0
19433,14.132586458253142,Open Play,0.518168,27.274139773689505,0.6766584854150051,2,1,1,1,1,0,forward,Volley,Right Foot,1,0,27.162106,0.7593624,21.38243403656209,0
19434,12.457929201917954,Open Play,1.385433,8.99208348719711,0.39707944522498234,2,1,5,8,5,0,midfield,Normal,Head,1,0,-1.0,-1.0,-1.0,0
19435,19.053870997778905,Open Play,1.691267,11.266033688222441,1.0781713239425295,1,0,2,3,2,0,forward,Normal,Left Foot,1,1,5.110773,2.6078844,7.005261973173301,0
19436,8.400595217006954,Open Play,0.0951,88.33433456369036,0.43467021514924437,3,0,2,5,2,0,midfield,Normal,Right Foot,1,0,13.534031,1.8247353,13.097872041705307,1
19437,16.324827717314513,Open Play,0.3151,51.80840278424155,0.45099005716675417,1,0,1,2,1,0,midfield,Normal,Right Foot,1,0,12.940248,1.8607727,10.779946095339621,0
19438,8.168843247363728,Open Play,0.1441,56.68871094631317,0.18822150530477127,1,0,2,6,1,1,midfield,Normal,Left Foot,0,0,-1.0,-1.0,-1.0,0
19439,15.057224179774973,Open Play,1.132119,13.30003663905912,0.02777063659342093,1,0,1,6,1,0,midfield,Normal,Right Foot,1,0,20.308865,0.029548047,12.410029929567093,1
19440,12.2,Open Play,0.1159,105.26315789473684,0.14888994760949703,2,0,4,7,3,1,midfield,Normal,Right Foot,1,0,21.7883,1.8881928,24.329735079322532,0
19441,7.710382610480488,Open Play,1.621668,4.754599961570733,0.34135588525384747,1,0,2,7,2,0,forward,Diving Header,Head,1,0,27.765446,1.2558794,24.12079415484913,0
19442,10.59481005020855,Open Play,0.4597,23.047226561254185,0.6829543098903235,2,0,0,3,0,0,forward,Normal,Head,1,0,20.796394,1.6671157,14.81013667438916,0
19443,7.0837842993699365,Open Play,0.6744,10.503831997879502,0.7546386373269787,1,1,4,11,3,1,defender,Normal,Head,1,0,26.42726,1.6162196,27.765558578119663,1
19444,12.529964086141668,Open Play,0.1082,115.8037346223814,1.1902899496825317,1,0,2,7,2,0,midfield,Normal,Right Foot,1,1,12.658989,0.76864,11.989393276095504,0
19445,19.246298345396184,Open Play,0.5309,36.25221010622751,0.656801412742545,1,0,2,4,2,0,forward,Normal,Right Foot,1,0,47.357048,0.34913182,14.992456782370837,0
19446,18.54130523992311,Open Play,0.991352,18.70304920948675,0.46092282010387436,2,0,1,2,1,0,forward,Normal,Left Foot,1,0,19.811613,2.3918936,24.780003447353284,0
19447,18.627130750601395,Open Play,0.3997,46.60277896072403,0.6737566905728802,1,0,4,5,4,0,forward,Normal,Right Foot,1,0,54.180622,0.932094,16.8462450664658,0
19448,35.2115038020247,Open Play,1.419586,24.804065271159832,0.08784154979988504,3,0,0,2,0,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
19449,14.27795503564849,Open Play,0.454811,31.393161193657345,1.1747148852305889,1,0,1,4,1,0,forward,Lob,Left Foot,1,0,64.684,0.2836086,16.38399217657135,0
19450,27.679956647364897,Free Kick,0.5555,49.82890485574239,0.12297186956429702,2,0,1,1,0,1,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
19451,6.1,Open Play,0.4602,13.255106475445459,0.7044940642422178,1,0,4,9,3,1,forward,Normal,Head,1,0,23.021729,1.5273454,16.43118183316157,0
19452,17.678235206037954,Open Play,1.095805,16.132646963682365,0.5880026035475677,2,0,2,8,1,1,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
19453,30.987094087700445,Open Play,0.272,113.92314002831046,0.019478055816527586,2,0,2,4,2,0,midfield,Normal,Left Foot,1,0,8.5440035,2.782822,7.974288665872906,0
19454,2.5,Open Play,0.5083,4.918355301987016,1.5707963267948966,0,3,5,6,5,0,midfield,Normal,Left Foot,0,0,-1.0,-1.0,-1.0,0
19455,11.754573577973803,Open Play,0.1236,95.10172797713433,0.4705203530219766,2,0,3,7,2,1,forward,Normal,Right Foot,1,0,6.708204,0.4636476,6.848600237365359,0
19456,22.663847863944024,Open Play,0.529887,42.7710962222965,1.0848921195308667,1,0,1,2,1,0,forward,Normal,Right Foot,1,0,19.235384,0.15660188,66.60036445675595,0
19457,15.902201105507372,Open Play,0.9273,17.14892818452213,0.3518166794456864,1,0,4,6,4,0,midfield,Normal,Left Foot,1,0,21.400934,0.65284663,9.531101234594558,0
19458,27.521809533531762,Open Play,2.559282,10.753722932264504,0.31398156531119636,4,0,0,2,0,0,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
19459,17.265283084849784,Open Play,0.930162,18.561587212603595,0.3094919740814511,3,0,1,4,1,0,midfield,Normal,Right Foot,1,0,20.248457,2.567288,9.986903449772202,0
19460,16.69730517179344,Open Play,0.6087,27.43109113158114,1.0849301524673711,1,0,2,5,2,0,forward,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
19461,25.563254878829493,Open Play,0.1084,235.823384491047,0.08847807248097576,2,0,2,3,2,0,defender,Normal,Left Foot,1,0,17.117243,1.6879051,9.971596626251714,0
19462,23.067292862405854,Open Play,0.1214,190.01064960795597,0.9265301072098229,2,0,1,5,1,0,midfield,Normal,Left Foot,1,0,23.853722,0.57637525,10.013290573423594,0
19463,25.428330656966065,Open Play,1.415766,17.960828736504524,0.023805026185069997,1,0,3,4,3,0,midfield,Normal,Right Foot,1,0,11.7046995,0.348771,14.709940820308692,0
19464,24.186773244895647,Open Play,1.0677,22.653154673499714,0.6510767214444798,0,0,1,3,1,0,midfield,Normal,Right Foot,0,0,45.221676,0.95825875,18.220257184740216,0
19465,10.25524256173398,Open Play,0.852031,12.036231735387538,0.9827937232473287,2,0,1,5,1,0,defender,Normal,Head,1,0,22.803509,1.8370484,20.722907832674416,0
19466,11.269871339105872,Open Play,0.0375,300.5299023761566,0.930108150104199,2,0,3,6,3,0,forward,Normal,Right Foot,1,0,4.1231055,0.24497867,2.937940448637353,0
19467,5.909314681077667,Open Play,0.625425,9.448478524327724,0.2880554470506258,1,1,3,11,2,1,midfield,Normal,Head,1,0,32.202484,1.1210368,19.536786007528505,0
19468,17.2817823154905,Open Play,0.659481,26.2051254175488,0.8766929711477965,2,0,3,3,3,0,midfield,Normal,Left Foot,1,0,26.172504,0.75837773,18.900349486955385,0
19469,19.727392123643707,Open Play,0.910367,21.66971355908519,0.7631795980707293,2,1,1,2,1,0,forward,Normal,Right Foot,0,0,-1.0,-1.0,-1.0,0
19470,22.022034420098436,Open Play,1.120395,19.655598623787533,0.7188299996216244,1,0,2,4,2,0,midfield,Normal,Left Foot,1,0,12.083046,0.4266275,7.387675702627205,1
19471,23.03258561256204,Open Play,0.708501,32.508896406020654,1.0268619025110743,2,0,2,3,2,0,midfield,Normal,Right Foot,1,0,66.46804,0.7853982,20.04735786948699,0
19472,9.66074531286277,Open Play,0.942098,10.254501456178414,0.214592881491224,2,0,3,10,2,1,forward,Normal,Head,1,0,35.510563,1.7405746,28.29752315652993,0
19473,9.860020283954798,Open Play,0.3959,24.905330345932807,1.1105157084375978,1,0,1,2,1,0,midfield,Normal,Right Foot,1,0,30.232433,0.97361964,16.41372111171179,0
19474,7.826237921249266,Open Play,0.781684,10.012022660370771,0.6115970443082617,1,2,5,11,3,2,midfield,Normal,Head,1,0,45.850735,0.85176116,26.933045635099447,0
19475,26.82088738278433,Free Kick,1.022295,26.235956727543744,0.4383365598579579,6,0,2,2,0,2,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
19476,19.48589233265955,Open Play,1.085141,17.957014187704225,0.2038332391549681,1,0,2,3,2,0,midfield,Volley,Right Foot,1,0,-1.0,-1.0,-1.0,0
19477,31.961226509631953,Open Play,1.990907,16.053600951542162,0.8343785643211754,1,0,1,1,1,0,defender,Normal,Left Foot,1,0,29.040833,0.9197196,14.236540052050604,0
19478,22.225210910135363,Open Play,0.917371,24.227069430072852,0.6907909282777186,1,0,3,4,2,1,midfield,Normal,Right Foot,1,0,37.25426,0.8423707,15.649145339861725,0
19479,29.06819567843866,Open Play,0.2761,105.2814041232838,0.47689186766553515,2,0,1,4,1,0,midfield,Normal,Right Foot,1,0,17.477413,2.2589412,27.704459994349573,0
19480,22.516216378423792,Open Play,0.2049,109.88880614164857,0.4877616723046415,2,0,2,5,2,0,midfield,Volley,Right Foot,1,0,8.202438,2.3561945,7.456762419785411,0
19481,16.003124694883812,Open Play,0.3218,49.73003323456748,0.8073726476941105,1,0,1,2,1,0,midfield,Normal,Left Foot,1,1,19.102356,0.015705515,7.079422388765977,0
19482,29.920060160367328,Open Play,1.085632,27.560038908550347,0.7440274465486189,1,0,2,3,2,0,defender,Normal,Left Foot,1,0,31.219385,1.4067008,14.196308070297153,0
19483,9.104943712072027,Open Play,0.925525,9.83759888935688,0.9389419459370049,1,0,2,6,1,1,midfield,Normal,Head,1,0,44.1888,0.86388826,24.628994161026696,0
19484,32.645520366506645,Open Play,1.674218,19.498966303376648,0.11930453243768877,1,0,1,4,1,0,forward,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
19485,39.31462832076631,Open Play,1.545912,25.431349469288232,0.02550467247849501,2,0,0,2,0,0,defender,Normal,Left Foot,1,0,24.52305,1.7057731,12.553886373418848,0
19486,8.472307831990053,Open Play,2.393549,3.5396425274728247,0.27032534637866623,1,1,3,10,2,1,midfield,Normal,Head,1,0,29.94211,1.6980511,21.53519959581971,0
19487,32.003906011610525,Open Play,0.999104,32.03260722768653,0.5297762123653791,2,0,2,6,2,0,midfield,Normal,Right Foot,1,0,8.112336,0.52984905,21.522357929521508,0
19488,27.11825953117198,Open Play,1.468272,18.46950669301872,0.7996152149269371,1,0,2,5,2,0,midfield,Normal,Left Foot,1,0,9.57549,1.1398474,7.587064177038762,0
19489,10.532331175955301,Open Play,0.0535,196.86600328888414,1.4181469983996313,1,0,2,5,2,0,midfield,Normal,Right Foot,1,1,7.1021123,0.5645694,6.326896690971245,0
19490,10.885311203635846,Open Play,0.812106,13.403805911587707,0.18478361596982432,2,1,3,7,3,0,forward,Normal,Right Foot,1,0,21.48418,1.4822434,20.86855777211252,0
19491,30.34023730955314,Open Play,0.077409,391.94715484702215,0.40719274863020566,1,0,1,3,1,0,midfield,Normal,Right Foot,1,0,27.189152,1.0082984,19.248671169239287,0
19492,17.252536045462993,Open Play,0.660303,26.12821090539191,0.042143706593597584,2,0,2,6,2,0,forward,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
19493,13.493702234746403,Open Play,0.1007,133.9990291434598,1.4094212163742053,1,0,2,3,2,0,midfield,Normal,Left Foot,1,0,-1.0,-1.0,-1.0,0
19494,12.445882853377665,Open Play,0.6018,20.681094804549126,0.9595421004368659,1,1,2,5,1,1,forward,Half Volley,Left Foot,1,0,-1.0,-1.0,-1.0,0
19495,40.964862992569614,Open Play,0.123098,332.78252280759733,0.5492122392955673,2,0,1,1,1,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
19496,25.632986560289844,Open Play,0.108258,236.77683460150607,0.3513277254018858,1,0,3,3,3,0,midfield,Normal,Left Foot,1,0,20.71835,0.34464732,11.422671042269819,0
19497,24.915858403835895,Open Play,1.001463,24.87945975421548,0.9272952180016123,1,0,1,3,1,0,defender,Normal,Left Foot,1,0,28.442924,1.104004,17.817407462154918,0
19498,24.762067765031254,Open Play,1.560763,15.865360573662533,0.8311179147937369,1,0,2,2,2,0,forward,Normal,Right Foot,1,0,69.86444,0.7773012,13.09622907835766,0
19499,18.18928255869373,Open Play,0.500814,36.31943707383127,1.3280178801396467,1,0,1,1,1,0,forward,Normal,Right Foot,1,0,18.023596,0.4537224,12.69874513637749,0
19500,14.866068747318506,Open Play,0.88,16.893259940134666,0.07130746478529032,1,0,2,5,2,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,1
19501,15.033296378372908,Open Play,0.52,28.91018534302482,0.19739555984988075,3,0,2,10,2,0,defender,Normal,Head,1,0,40.311287,1.9789454,20.155644370746373,0
19502,16.1245154965971,Open Play,1.04,15.504341823651055,0.27829965900511133,1,0,2,4,2,0,forward,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
19503,26.248809496813376,Open Play,2.04,12.867063478830087,0.4475199751571699,1,0,1,3,1,0,midfield,Normal,Right Foot,1,0,8.246211,1.815775,13.743685418725535,0
19504,21.470910553583888,Open Play,0.627,34.243876480995034,0.982793723247329,2,0,0,2,0,0,forward,Normal,Right Foot,1,0,40.81666,0.5404195,12.147816447594375,0
19505,8.06225774829855,Open Play,0.387,20.83270735994457,0.5585993153435624,2,0,2,6,2,0,midfield,Volley,Right Foot,1,0,7.0,1.5707964,6.249999999999999,1
19506,9.848857801796104,Open Play,0.64,15.388840315306412,0.7266423406817256,5,0,2,11,2,0,forward,Normal,Head,1,0,41.59327,1.7398976,16.336711974144087,0
19507,19.1049731745428,Open Play,1.147,16.656471817386922,0.30587887140485215,7,0,2,5,0,2,midfield,Normal,Right Foot,1,0,2.0,1.5707964,3.125,1
19508,13.038404810405298,Open Play,1.893,6.887694036135921,0.7853981633974483,6,0,4,14,4,0,forward,Normal,Right Foot,1,0,34.48188,1.8650309,21.55117456195833,0
19509,15.620499351813308,Open Play,0.958,16.305322914210134,0.6747409422235526,1,0,1,3,1,0,forward,Normal,Right Foot,1,1,-1.0,-1.0,-1.0,0
19510,17.029386365926403,Open Play,1.28,13.304208098380002,0.1746721990082397,2,0,0,4,0,0,forward,Normal,Right Foot,1,0,7.615773,1.9756881,11.93694844179296,0
19511,12.727922061357855,Open Play,0.827,15.390474076611676,0.507098504392337,1,0,2,4,1,1,forward,Normal,Head,1,1,34.88553,0.47646743,14.07241915491118,0
19512,16.15549442140351,Open Play,2.013,8.025580934626682,0.5880026035475675,2,0,1,7,1,0,midfield,Normal,Right Foot,1,0,10.630146,2.2896264,14.230449548506895,0
19513,7.211102550927978,Open Play,1.4,5.150787536377128,0.4636476090008061,1,0,2,2,2,0,forward,Normal,Left Foot,1,1,31.890438,0.8519663,20.455700730085923,0
19514,12.165525060596439,Open Play,1.373,8.86054265156332,0.16514867741462683,2,0,1,5,1,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
19515,4.123105625617661,Open Play,1.76,2.3426736509191253,0.6435011087932844,1,0,4,8,3,1,midfield,Volley,Right Foot,0,0,14.3178215,1.7818897,16.288761164136922,1
19516,4.123105625617661,Open Play,0.613,6.7261103191152705,0.6435011087932844,0,0,5,11,5,0,midfield,Normal,Right Foot,0,0,21.023796,1.6183795,18.345371764073857,1
19517,28.30194339616981,Open Play,1.293,21.88858731335639,0.9272952180016122,1,0,0,0,0,0,midfield,Normal,Right Foot,1,1,7.81025,2.4468544,10.847568994314798,0
19518,11.045361017187261,Open Play,0.933,11.83854342678163,1.4288992721907328,0,0,1,3,1,0,midfield,Normal,Left Foot,0,1,9.848858,1.152572,13.678969169161256,0
19519,25.709920264364882,Open Play,1.36,18.904353135562413,0.3805063771123649,1,0,0,2,0,0,forward,Normal,Right Foot,1,0,31.622776,0.32175055,22.58769757263128,1
19520,18.788294228055936,Open Play,1.28,14.6783548656687,1.2068173702852525,4,0,1,4,1,0,midfield,Half Volley,Right Foot,1,0,57.706154,1.7273982,18.5789285850013,0
19521,22.20360331117452,Open Play,1.32,16.820911599374636,0.4636476090008061,2,0,3,3,3,0,forward,Normal,Right Foot,1,0,55.081757,0.2758059,18.863615553315633,0
19522,22.847319317591726,Open Play,0.493,46.34344689166679,1.2252407462131845,0,0,1,3,1,0,midfield,Normal,Right Foot,0,1,14.142136,0.14189705,11.41415304578769,0
19523,9.433981132056603,Open Play,0.653,14.447138027651766,1.176005207095135,3,0,4,10,3,1,defender,Normal,Left Foot,0,0,-1.0,-1.0,-1.0,0
19524,20.0,Open Play,0.52,38.46153846153846,0.7853981633974483,1,0,2,4,2,0,midfield,Normal,Right Foot,1,0,10.29563,2.077895,8.875543224988794,0
19525,24.9110417285187,Open Play,0.0448,556.0500385830068,0.4208721609905137,2,1,1,5,1,0,midfield,Normal,Right Foot,1,0,25.888414,2.1888006,20.73350519985372,0
19526,18.580096878111263,Open Play,0.062389,297.81046142927863,1.0397662219507144,1,1,1,3,1,0,forward,Normal,Right Foot,1,1,7.1505246,0.8348627,16.138115107756104,0
19527,7.106335201775948,Open Play,0.278676,25.500348798518523,0.09065988720074511,0,1,1,2,1,0,forward,Normal,Left Foot,0,1,34.11466,0.02931711,11.193942645200389,1
19528,36.096675747220814,Open Play,0.1815,198.8797561830348,0.5073549804062055,2,0,3,5,2,1,midfield,Normal,Right Foot,1,0,25.799225,2.0899425,9.677633152874572,0
19529,24.318100254748515,Open Play,0.7275,33.42694193092579,0.15460054543120094,2,0,1,8,1,0,midfield,Normal,Right Foot,1,0,16.729914,1.5109875,13.93177254129503,0
19530,28.40915345447661,Open Play,0.9496,29.91696867573358,0.42163031095897696,2,0,1,2,1,0,midfield,Normal,Right Foot,1,0,23.67636,1.4904611,17.37961920263113,0
19531,25.823438965405053,Open Play,0.8879,29.0837244795642,0.11193327322480627,2,0,0,5,0,0,midfield,Normal,Right Foot,1,0,14.73635,1.8882551,12.83217093814817,0
19532,39.8278796824536,Open Play,1.112607,35.79689834995969,0.4318562036463296,1,0,1,2,1,0,midfield,Normal,Right Foot,1,0,37.549435,1.3995181,22.02793458961038,0
19533,31.756889016400834,Open Play,1.020883,31.107275776363046,0.47116626431311,1,0,3,3,2,1,midfield,Normal,Right Foot,1,0,8.011242,1.9953578,8.729867318905558,0
19534,13.943098651304165,Open Play,0.271134,51.42512060938195,0.2528062919017566,1,0,2,5,2,0,midfield,Normal,Left Foot,1,0,17.199127,0.26472223,11.161017446376844,0
19535,41.54635964798841,Open Play,1.239718,33.51275019640629,0.3365642855085436,1,0,1,3,0,1,defender,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
19536,12.801562404644212,Open Play,0.6368,20.1029560374438,0.7387031593541179,1,1,1,2,1,0,forward,Normal,Right Foot,1,1,16.492422,0.88847977,13.47602902229439,1
19537,13.483323032546533,Open Play,0.6846,19.695184096620704,0.06340695196683178,1,0,1,8,1,0,forward,Normal,Left Foot,1,0,12.314626,1.5220544,22.240609447470245,1
19538,16.196604582442582,Open Play,0.1904,85.06620053803877,0.5516549825285467,1,0,1,1,1,0,forward,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
19539,12.719276708995684,Open Play,0.738914,17.213473704647207,0.35444917599707193,2,0,1,5,1,0,forward,Overhead Kick,Right Foot,1,0,23.522755,1.6730031,20.378372122234424,1
19540,9.154780172128655,Open Play,1.355161,6.755492647831995,0.9553406679440442,1,0,2,6,2,0,midfield,Normal,Left Foot,1,0,14.239382,1.387174,23.988177238985934,0
19541,23.661783533791358,Open Play,0.1148,206.1130969842453,0.23415657480980062,2,0,2,4,2,0,midfield,Normal,Right Foot,1,0,-1.0,-1.0,-1.0,0
19542,10.694391053257775,Open Play,0.507812,21.059744656010047,0.8139618212362087,2,1,3,8,3,0,forward,Normal,Head,1,0,34.399128,1.7727529,27.36605242316788,1
19543,21.882641522448797,Open Play,0.455321,48.05981169866709,0.7816528625576122,1,0,0,2,0,0,defender,Normal,Left Foot,1,0,18.189283,0.3478316,7.683231629084118,0
19544,23.750789460563205,Open Play,0.5843,40.64827906993531,0.10010099141796445,2,0,2,5,2,0,forward,Normal,Left Foot,1,0,27.55304,1.4653494,29.921928952986047,0
19545,18.013605968822567,Open Play,0.7627,23.618206331221405,0.25540853263415036,1,0,4,6,4,0,forward,Normal,Left Foot,1,0,5.001,1.550799,7.038655463395746,0
19546,7.924645102463576,Open Play,0.6011,13.18357195552084,0.32175055439664246,1,0,2,5,2,0,midfield,Normal,Head,1,1,31.049799,0.9524188,21.237325892881643,0
19547,36.10013850388942,Open Play,0.7917,45.59825502575397,0.11308882732367419,2,0,0,1,0,0,defender,Normal,Right Foot,1,0,22.589378,1.9233495,18.751507080627743,0
